timestamp,container_name,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent,pids
2026-08-16T18:59:20Z,ids,0.18,117.69,15882.70,0.74,20
2026-08-16T18:59:20Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T18:59:20Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T18:59:20Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T18:59:20Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T18:59:27Z,monitor,0.27,23.70,15882.70,0.15,21
2026-08-16T18:59:27Z,robot-shop-web-1,1.97,42.47,15882.70,0.27,30
2026-08-16T18:59:27Z,robot-shop-cart-1,0.01,64.19,15882.70,0.4,11
2026-08-16T18:59:27Z,robot-shop-user-1,2.03,38.17,15882.70,0.24,11
2026-08-16T18:59:27Z,robot-shop-payment-1,2.06,56.58,15882.70,0.36,3
2026-08-16T18:59:27Z,robot-shop-dispatch-1,0.01,16.50,15882.70,0.1,12
2026-08-16T18:59:27Z,robot-shop-shipping-1,2.25,578.94,15882.70,3.65,58
2026-08-16T18:59:27Z,robot-shop-ratings-1,2.28,55.44,15882.70,0.35,7
2026-08-16T18:59:27Z,robot-shop-catalogue-1,2.2,36.86,15882.70,0.23,11
2026-08-16T18:59:27Z,robot-shop-redis-1,0.13,7.50,15882.70,0.05,5
2026-08-16T18:59:27Z,robot-shop-rabbitmq-1,0.17,154.23,15882.70,0.97,77
2026-08-16T18:59:27Z,robot-shop-mysql-1,0.11,226.70,15882.70,1.43,38
2026-08-16T18:59:27Z,robot-shop-mongodb-1,0.34,113.75,15882.70,0.72,35
2026-08-16T18:59:27Z,ids,0.23,117.69,15882.70,0.74,20
2026-08-16T18:59:27Z,ddos,0.01,8.67,15882.70,0.05,3
2026-08-16T18:59:27Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T18:59:27Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T18:59:27Z,router,0.01,2.54,15882.70,0.02,2
2026-08-16T18:59:34Z,monitor,0.05,23.05,15882.70,0.15,21
2026-08-16T18:59:34Z,robot-shop-web-1,0.0,42.29,15882.70,0.27,30
2026-08-16T18:59:34Z,robot-shop-cart-1,0.02,64.18,15882.70,0.4,11
2026-08-16T18:59:34Z,robot-shop-user-1,0.01,37.91,15882.70,0.24,11
2026-08-16T18:59:34Z,robot-shop-payment-1,0.0,56.17,15882.70,0.35,3
2026-08-16T18:59:34Z,robot-shop-dispatch-1,0.13,17.50,15882.70,0.11,12
2026-08-16T18:59:34Z,robot-shop-shipping-1,0.09,578.48,15882.70,3.64,58
2026-08-16T18:59:34Z,robot-shop-ratings-1,0.0,55.19,15882.70,0.35,7
2026-08-16T18:59:34Z,robot-shop-catalogue-1,0.01,36.44,15882.70,0.23,11
2026-08-16T18:59:34Z,robot-shop-redis-1,0.13,8.00,15882.70,0.05,5
2026-08-16T18:59:34Z,robot-shop-rabbitmq-1,0.19,154.17,15882.70,0.97,77
2026-08-16T18:59:34Z,robot-shop-mysql-1,0.06,226.70,15882.70,1.43,38
2026-08-16T18:59:34Z,robot-shop-mongodb-1,0.24,113.72,15882.70,0.72,35
2026-08-16T18:59:34Z,ids,0.21,117.69,15882.70,0.74,20
2026-08-16T18:59:34Z,ddos,0.01,8.67,15882.70,0.05,3
2026-08-16T18:59:34Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T18:59:34Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T18:59:34Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T18:59:41Z,monitor,0.24,23.88,15882.70,0.15,21
2026-08-16T18:59:41Z,robot-shop-web-1,0.0,42.64,15882.70,0.27,30
2026-08-16T18:59:41Z,robot-shop-cart-1,0.01,65.16,15882.70,0.41,11
2026-08-16T18:59:41Z,robot-shop-user-1,0.01,38.48,15882.70,0.24,11
2026-08-16T18:59:41Z,robot-shop-payment-1,0.0,57.54,15882.70,0.36,3
2026-08-16T18:59:41Z,robot-shop-dispatch-1,0.09,17.54,15882.70,0.11,12
2026-08-16T18:59:41Z,robot-shop-shipping-1,0.11,577.32,15882.70,3.63,58
2026-08-16T18:59:41Z,robot-shop-ratings-1,0.0,55.25,15882.70,0.35,7
2026-08-16T18:59:41Z,robot-shop-catalogue-1,0.01,36.36,15882.70,0.23,11
2026-08-16T18:59:41Z,robot-shop-redis-1,0.08,8.00,15882.70,0.05,5
2026-08-16T18:59:41Z,robot-shop-rabbitmq-1,1.11,153.47,15882.70,0.97,77
2026-08-16T18:59:41Z,robot-shop-mysql-1,0.07,227.19,15882.70,1.43,38
2026-08-16T18:59:41Z,robot-shop-mongodb-1,0.39,113.73,15882.70,0.72,35
2026-08-16T18:59:41Z,ids,0.24,117.69,15882.70,0.74,20
2026-08-16T18:59:41Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T18:59:41Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T18:59:41Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T18:59:41Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T18:59:48Z,monitor,0.21,22.87,15882.70,0.14,21
2026-08-16T18:59:48Z,robot-shop-web-1,0.0,43.21,15882.70,0.27,30
2026-08-16T18:59:48Z,robot-shop-cart-1,0.01,65.16,15882.70,0.41,11
2026-08-16T18:59:48Z,robot-shop-user-1,0.01,38.62,15882.70,0.24,11
2026-08-16T18:59:48Z,robot-shop-payment-1,0.0,57.59,15882.70,0.36,3
2026-08-16T18:59:48Z,robot-shop-dispatch-1,0.06,16.80,15882.70,0.11,12
2026-08-16T18:59:48Z,robot-shop-shipping-1,0.08,578.37,15882.70,3.64,58
2026-08-16T18:59:48Z,robot-shop-ratings-1,0.0,55.57,15882.70,0.35,7
2026-08-16T18:59:48Z,robot-shop-catalogue-1,0.02,36.42,15882.70,0.23,11
2026-08-16T18:59:48Z,robot-shop-redis-1,0.09,8.00,15882.70,0.05,5
2026-08-16T18:59:48Z,robot-shop-rabbitmq-1,0.2,153.11,15882.70,0.96,77
2026-08-16T18:59:48Z,robot-shop-mysql-1,0.06,226.73,15882.70,1.43,38
2026-08-16T18:59:48Z,robot-shop-mongodb-1,0.34,113.52,15882.70,0.71,35
2026-08-16T18:59:48Z,ids,0.19,117.69,15882.70,0.74,20
2026-08-16T18:59:48Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T18:59:48Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T18:59:48Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T18:59:48Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T18:59:55Z,monitor,0.05,23.92,15882.70,0.15,21
2026-08-16T18:59:55Z,robot-shop-web-1,0.0,43.13,15882.70,0.27,30
2026-08-16T18:59:55Z,robot-shop-cart-1,0.02,65.16,15882.70,0.41,11
2026-08-16T18:59:55Z,robot-shop-user-1,0.36,37.53,15882.70,0.24,11
2026-08-16T18:59:55Z,robot-shop-payment-1,0.0,57.34,15882.70,0.36,3
2026-08-16T18:59:55Z,robot-shop-dispatch-1,0.04,16.80,15882.70,0.11,12
2026-08-16T18:59:55Z,robot-shop-shipping-1,0.08,578.36,15882.70,3.64,58
2026-08-16T18:59:55Z,robot-shop-ratings-1,0.0,55.07,15882.70,0.35,7
2026-08-16T18:59:55Z,robot-shop-catalogue-1,0.16,36.37,15882.70,0.23,11
2026-08-16T18:59:55Z,robot-shop-redis-1,0.12,8.00,15882.70,0.05,5
2026-08-16T18:59:55Z,robot-shop-rabbitmq-1,0.61,153.16,15882.70,0.96,77
2026-08-16T18:59:55Z,robot-shop-mysql-1,0.08,226.73,15882.70,1.43,38
2026-08-16T18:59:55Z,robot-shop-mongodb-1,0.34,113.73,15882.70,0.72,35
2026-08-16T18:59:55Z,ids,0.25,117.69,15882.70,0.74,20
2026-08-16T18:59:55Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T18:59:55Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T18:59:55Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T18:59:55Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:02Z,monitor,0.14,23.25,15882.70,0.15,21
2026-08-16T19:00:02Z,robot-shop-web-1,0.0,42.41,15882.70,0.27,30
2026-08-16T19:00:02Z,robot-shop-cart-1,0.03,65.98,15882.70,0.42,11
2026-08-16T19:00:02Z,robot-shop-user-1,0.02,37.41,15882.70,0.24,11
2026-08-16T19:00:02Z,robot-shop-payment-1,0.01,56.61,15882.70,0.36,3
2026-08-16T19:00:02Z,robot-shop-dispatch-1,0.03,16.57,15882.70,0.1,12
2026-08-16T19:00:02Z,robot-shop-shipping-1,0.22,578.56,15882.70,3.64,58
2026-08-16T19:00:02Z,robot-shop-ratings-1,0.0,54.64,15882.70,0.34,7
2026-08-16T19:00:02Z,robot-shop-catalogue-1,0.02,36.91,15882.70,0.23,11
2026-08-16T19:00:02Z,robot-shop-redis-1,0.15,7.75,15882.70,0.05,5
2026-08-16T19:00:02Z,robot-shop-rabbitmq-1,0.28,153.34,15882.70,0.97,77
2026-08-16T19:00:02Z,robot-shop-mysql-1,0.09,226.48,15882.70,1.43,38
2026-08-16T19:00:02Z,robot-shop-mongodb-1,0.4,114.02,15882.70,0.72,35
2026-08-16T19:00:02Z,ids,0.2,118.18,15882.70,0.74,20
2026-08-16T19:00:02Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:00:02Z,flash,0.01,7.45,15882.70,0.05,3
2026-08-16T19:00:02Z,shop_db,0.0,32.57,15882.70,0.21,6
2026-08-16T19:00:02Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:09Z,monitor,0.04,23.79,15882.70,0.15,21
2026-08-16T19:00:09Z,robot-shop-web-1,0.0,42.59,15882.70,0.27,30
2026-08-16T19:00:09Z,robot-shop-cart-1,0.02,64.96,15882.70,0.41,11
2026-08-16T19:00:09Z,robot-shop-user-1,0.02,37.78,15882.70,0.24,11
2026-08-16T19:00:09Z,robot-shop-payment-1,0.2,56.83,15882.70,0.36,3
2026-08-16T19:00:09Z,robot-shop-dispatch-1,0.04,16.98,15882.70,0.11,12
2026-08-16T19:00:09Z,robot-shop-shipping-1,0.1,578.43,15882.70,3.64,58
2026-08-16T19:00:09Z,robot-shop-ratings-1,0.0,54.83,15882.70,0.35,7
2026-08-16T19:00:09Z,robot-shop-catalogue-1,0.02,37.30,15882.70,0.23,11
2026-08-16T19:00:09Z,robot-shop-redis-1,0.13,7.75,15882.70,0.05,5
2026-08-16T19:00:09Z,robot-shop-rabbitmq-1,0.24,153.27,15882.70,0.97,77
2026-08-16T19:00:09Z,robot-shop-mysql-1,0.07,226.50,15882.70,1.43,38
2026-08-16T19:00:09Z,robot-shop-mongodb-1,0.51,114.53,15882.70,0.72,35
2026-08-16T19:00:09Z,ids,0.22,117.93,15882.70,0.74,20
2026-08-16T19:00:09Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:00:09Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:00:09Z,shop_db,0.01,32.57,15882.70,0.21,6
2026-08-16T19:00:09Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:16Z,monitor,0.24,24.05,15882.70,0.15,21
2026-08-16T19:00:16Z,robot-shop-web-1,0.0,42.21,15882.70,0.27,30
2026-08-16T19:00:16Z,robot-shop-cart-1,0.02,64.96,15882.70,0.41,11
2026-08-16T19:00:16Z,robot-shop-user-1,0.01,37.65,15882.70,0.24,11
2026-08-16T19:00:16Z,robot-shop-payment-1,0.0,56.70,15882.70,0.36,3
2026-08-16T19:00:16Z,robot-shop-dispatch-1,3.4,16.99,15882.70,0.11,12
2026-08-16T19:00:16Z,robot-shop-shipping-1,0.17,578.30,15882.70,3.64,58
2026-08-16T19:00:16Z,robot-shop-ratings-1,0.01,54.74,15882.70,0.34,7
2026-08-16T19:00:16Z,robot-shop-catalogue-1,0.01,36.79,15882.70,0.23,11
2026-08-16T19:00:16Z,robot-shop-redis-1,0.12,7.75,15882.70,0.05,5
2026-08-16T19:00:16Z,robot-shop-rabbitmq-1,0.66,154.03,15882.70,0.97,77
2026-08-16T19:00:16Z,robot-shop-mysql-1,0.06,226.26,15882.70,1.42,38
2026-08-16T19:00:16Z,robot-shop-mongodb-1,0.27,114.74,15882.70,0.72,35
2026-08-16T19:00:16Z,ids,0.18,117.93,15882.70,0.74,20
2026-08-16T19:00:16Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:00:16Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:00:16Z,shop_db,0.0,32.57,15882.70,0.21,6
2026-08-16T19:00:16Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:23Z,monitor,0.18,24.12,15882.70,0.15,21
2026-08-16T19:00:23Z,robot-shop-web-1,0.0,41.80,15882.70,0.26,30
2026-08-16T19:00:23Z,robot-shop-cart-1,0.01,64.60,15882.70,0.41,11
2026-08-16T19:00:23Z,robot-shop-user-1,0.01,37.80,15882.70,0.24,11
2026-08-16T19:00:23Z,robot-shop-payment-1,0.0,57.35,15882.70,0.36,3
2026-08-16T19:00:23Z,robot-shop-dispatch-1,0.01,17.12,15882.70,0.11,12
2026-08-16T19:00:23Z,robot-shop-shipping-1,0.07,577.07,15882.70,3.63,58
2026-08-16T19:00:23Z,robot-shop-ratings-1,0.0,54.06,15882.70,0.34,7
2026-08-16T19:00:23Z,robot-shop-catalogue-1,0.01,37.23,15882.70,0.23,11
2026-08-16T19:00:23Z,robot-shop-redis-1,0.1,7.50,15882.70,0.05,5
2026-08-16T19:00:23Z,robot-shop-rabbitmq-1,0.14,155.23,15882.70,0.98,77
2026-08-16T19:00:23Z,robot-shop-mysql-1,0.07,226.03,15882.70,1.42,38
2026-08-16T19:00:23Z,robot-shop-mongodb-1,0.21,113.95,15882.70,0.72,35
2026-08-16T19:00:23Z,ids,0.15,117.70,15882.70,0.74,20
2026-08-16T19:00:23Z,ddos,0.01,8.67,15882.70,0.05,3
2026-08-16T19:00:23Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:00:23Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T19:00:23Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:30Z,monitor,0.13,23.18,15882.70,0.15,21
2026-08-16T19:00:30Z,robot-shop-web-1,0.0,43.05,15882.70,0.27,30
2026-08-16T19:00:30Z,robot-shop-cart-1,0.01,64.23,15882.70,0.4,11
2026-08-16T19:00:30Z,robot-shop-user-1,0.08,37.97,15882.70,0.24,11
2026-08-16T19:00:30Z,robot-shop-payment-1,0.0,57.34,15882.70,0.36,3
2026-08-16T19:00:30Z,robot-shop-dispatch-1,2.62,16.98,15882.70,0.11,12
2026-08-16T19:00:30Z,robot-shop-shipping-1,0.06,577.54,15882.70,3.64,58
2026-08-16T19:00:30Z,robot-shop-ratings-1,0.0,54.55,15882.70,0.34,7
2026-08-16T19:00:30Z,robot-shop-catalogue-1,0.1,37.54,15882.70,0.24,11
2026-08-16T19:00:30Z,robot-shop-redis-1,0.09,7.75,15882.70,0.05,5
2026-08-16T19:00:30Z,robot-shop-rabbitmq-1,0.28,153.81,15882.70,0.97,77
2026-08-16T19:00:30Z,robot-shop-mysql-1,0.04,226.46,15882.70,1.43,38
2026-08-16T19:00:30Z,robot-shop-mongodb-1,0.81,114.18,15882.70,0.72,35
2026-08-16T19:00:30Z,ids,0.15,117.70,15882.70,0.74,20
2026-08-16T19:00:30Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:00:30Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:00:30Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T19:00:30Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:37Z,monitor,0.27,24.19,15882.70,0.15,21
2026-08-16T19:00:37Z,robot-shop-web-1,1.73,42.99,15882.70,0.27,30
2026-08-16T19:00:37Z,robot-shop-cart-1,1.81,65.05,15882.70,0.41,11
2026-08-16T19:00:37Z,robot-shop-user-1,2.0,39.48,15882.70,0.25,11
2026-08-16T19:00:37Z,robot-shop-payment-1,1.77,57.53,15882.70,0.36,3
2026-08-16T19:00:37Z,robot-shop-dispatch-1,0.03,17.06,15882.70,0.11,12
2026-08-16T19:00:37Z,robot-shop-shipping-1,2.12,578.57,15882.70,3.64,58
2026-08-16T19:00:37Z,robot-shop-ratings-1,1.9,54.59,15882.70,0.34,7
2026-08-16T19:00:37Z,robot-shop-catalogue-1,1.74,37.33,15882.70,0.24,11
2026-08-16T19:00:37Z,robot-shop-redis-1,0.09,7.50,15882.70,0.05,5
2026-08-16T19:00:37Z,robot-shop-rabbitmq-1,0.17,153.87,15882.70,0.97,77
2026-08-16T19:00:37Z,robot-shop-mysql-1,0.1,226.46,15882.70,1.43,38
2026-08-16T19:00:37Z,robot-shop-mongodb-1,0.31,113.66,15882.70,0.72,35
2026-08-16T19:00:37Z,ids,0.13,117.70,15882.70,0.74,20
2026-08-16T19:00:37Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:00:37Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:00:37Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T19:00:37Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:44Z,monitor,0.2,22.64,15882.70,0.14,21
2026-08-16T19:00:44Z,robot-shop-web-1,0.0,42.90,15882.70,0.27,30
2026-08-16T19:00:44Z,robot-shop-cart-1,0.01,64.99,15882.70,0.41,11
2026-08-16T19:00:44Z,robot-shop-user-1,0.01,39.38,15882.70,0.25,11
2026-08-16T19:00:44Z,robot-shop-payment-1,0.0,57.51,15882.70,0.36,3
2026-08-16T19:00:44Z,robot-shop-dispatch-1,0.02,17.76,15882.70,0.11,12
2026-08-16T19:00:44Z,robot-shop-shipping-1,0.1,578.27,15882.70,3.64,58
2026-08-16T19:00:44Z,robot-shop-ratings-1,0.0,53.91,15882.70,0.34,7
2026-08-16T19:00:44Z,robot-shop-catalogue-1,0.01,36.73,15882.70,0.23,11
2026-08-16T19:00:44Z,robot-shop-redis-1,0.09,7.50,15882.70,0.05,5
2026-08-16T19:00:44Z,robot-shop-rabbitmq-1,0.16,153.98,15882.70,0.97,77
2026-08-16T19:00:44Z,robot-shop-mysql-1,0.05,226.22,15882.70,1.42,38
2026-08-16T19:00:44Z,robot-shop-mongodb-1,0.44,113.79,15882.70,0.72,35
2026-08-16T19:00:44Z,ids,0.16,117.70,15882.70,0.74,20
2026-08-16T19:00:44Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:00:44Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:00:44Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T19:00:44Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:51Z,monitor,0.17,23.41,15882.70,0.15,21
2026-08-16T19:00:51Z,robot-shop-web-1,0.0,42.40,15882.70,0.27,30
2026-08-16T19:00:51Z,robot-shop-cart-1,0.01,65.50,15882.70,0.41,11
2026-08-16T19:00:51Z,robot-shop-user-1,0.02,39.09,15882.70,0.25,11
2026-08-16T19:00:51Z,robot-shop-payment-1,0.0,57.41,15882.70,0.36,3
2026-08-16T19:00:51Z,robot-shop-dispatch-1,0.03,17.95,15882.70,0.11,12
2026-08-16T19:00:51Z,robot-shop-shipping-1,0.09,578.95,15882.70,3.65,58
2026-08-16T19:00:51Z,robot-shop-ratings-1,0.0,54.71,15882.70,0.34,7
2026-08-16T19:00:51Z,robot-shop-catalogue-1,0.02,36.79,15882.70,0.23,11
2026-08-16T19:00:51Z,robot-shop-redis-1,0.1,7.50,15882.70,0.05,5
2026-08-16T19:00:51Z,robot-shop-rabbitmq-1,1.08,153.68,15882.70,0.97,77
2026-08-16T19:00:51Z,robot-shop-mysql-1,0.05,226.46,15882.70,1.43,38
2026-08-16T19:00:51Z,robot-shop-mongodb-1,0.22,114.04,15882.70,0.72,35
2026-08-16T19:00:51Z,ids,0.14,117.70,15882.70,0.74,20
2026-08-16T19:00:51Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:00:51Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:00:51Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T19:00:51Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:00:58Z,monitor,0.02,21.98,15882.70,0.14,21
2026-08-16T19:00:58Z,robot-shop-web-1,0.0,43.20,15882.70,0.27,30
2026-08-16T19:00:58Z,robot-shop-cart-1,1.83,66.39,15882.70,0.42,11
2026-08-16T19:00:58Z,robot-shop-user-1,0.01,39.10,15882.70,0.25,11
2026-08-16T19:00:58Z,robot-shop-payment-1,0.0,58.16,15882.70,0.37,3
2026-08-16T19:00:58Z,robot-shop-dispatch-1,0.01,17.44,15882.70,0.11,12
2026-08-16T19:00:58Z,robot-shop-shipping-1,0.07,578.61,15882.70,3.64,58
2026-08-16T19:00:58Z,robot-shop-ratings-1,0.0,54.68,15882.70,0.34,7
2026-08-16T19:00:58Z,robot-shop-catalogue-1,0.01,36.85,15882.70,0.23,11
2026-08-16T19:00:58Z,robot-shop-redis-1,0.08,7.50,15882.70,0.05,5
2026-08-16T19:00:58Z,robot-shop-rabbitmq-1,0.15,153.50,15882.70,0.97,77
2026-08-16T19:00:58Z,robot-shop-mysql-1,0.05,226.95,15882.70,1.43,38
2026-08-16T19:00:58Z,robot-shop-mongodb-1,0.36,113.76,15882.70,0.72,35
2026-08-16T19:00:58Z,ids,0.11,117.70,15882.70,0.74,20
2026-08-16T19:00:58Z,ddos,0.01,8.67,15882.70,0.05,3
2026-08-16T19:00:58Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:00:58Z,shop_db,0.0,32.57,15882.70,0.21,6
2026-08-16T19:00:58Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:01:05Z,monitor,0.09,23.03,15882.70,0.15,21
2026-08-16T19:01:05Z,robot-shop-web-1,0.0,42.90,15882.70,0.27,30
2026-08-16T19:01:05Z,robot-shop-cart-1,0.48,66.43,15882.70,0.42,11
2026-08-16T19:01:05Z,robot-shop-user-1,0.46,39.25,15882.70,0.25,11
2026-08-16T19:01:05Z,robot-shop-payment-1,0.0,56.77,15882.70,0.36,3
2026-08-16T19:01:05Z,robot-shop-dispatch-1,0.03,17.65,15882.70,0.11,12
2026-08-16T19:01:05Z,robot-shop-shipping-1,0.1,577.82,15882.70,3.64,58
2026-08-16T19:01:05Z,robot-shop-ratings-1,0.0,54.35,15882.70,0.34,7
2026-08-16T19:01:05Z,robot-shop-catalogue-1,0.58,36.05,15882.70,0.23,11
2026-08-16T19:01:05Z,robot-shop-redis-1,0.08,7.50,15882.70,0.05,5
2026-08-16T19:01:05Z,robot-shop-rabbitmq-1,0.52,154.29,15882.70,0.97,77
2026-08-16T19:01:05Z,robot-shop-mysql-1,0.04,226.95,15882.70,1.43,38
2026-08-16T19:01:05Z,robot-shop-mongodb-1,0.46,114.24,15882.70,0.72,35
2026-08-16T19:01:05Z,ids,0.14,118.20,15882.70,0.74,20
2026-08-16T19:01:05Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:01:05Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:01:05Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T19:01:05Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:01:12Z,monitor,0.17,23.59,15882.70,0.15,21
2026-08-16T19:01:12Z,robot-shop-web-1,0.0,42.70,15882.70,0.27,30
2026-08-16T19:01:12Z,robot-shop-cart-1,0.01,65.87,15882.70,0.41,11
2026-08-16T19:01:12Z,robot-shop-user-1,0.01,38.84,15882.70,0.24,11
2026-08-16T19:01:12Z,robot-shop-payment-1,0.0,56.55,15882.70,0.36,3
2026-08-16T19:01:12Z,robot-shop-dispatch-1,0.18,18.09,15882.70,0.11,12
2026-08-16T19:01:12Z,robot-shop-shipping-1,0.11,577.73,15882.70,3.64,58
2026-08-16T19:01:12Z,robot-shop-ratings-1,0.0,54.35,15882.70,0.34,7
2026-08-16T19:01:12Z,robot-shop-catalogue-1,0.02,36.56,15882.70,0.23,11
2026-08-16T19:01:12Z,robot-shop-redis-1,0.1,7.50,15882.70,0.05,5
2026-08-16T19:01:12Z,robot-shop-rabbitmq-1,0.2,153.78,15882.70,0.97,77
2026-08-16T19:01:12Z,robot-shop-mysql-1,0.05,226.70,15882.70,1.43,38
2026-08-16T19:01:12Z,robot-shop-mongodb-1,0.27,114.71,15882.70,0.72,35
2026-08-16T19:01:12Z,ids,0.12,117.95,15882.70,0.74,20
2026-08-16T19:01:12Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:01:12Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:01:12Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T19:01:12Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:01:19Z,monitor,0.22,23.58,15882.70,0.15,21
2026-08-16T19:01:19Z,robot-shop-web-1,0.0,42.62,15882.70,0.27,30
2026-08-16T19:01:19Z,robot-shop-cart-1,0.01,65.07,15882.70,0.41,11
2026-08-16T19:01:19Z,robot-shop-user-1,0.01,38.59,15882.70,0.24,11
2026-08-16T19:01:19Z,robot-shop-payment-1,0.01,56.73,15882.70,0.36,3
2026-08-16T19:01:19Z,robot-shop-dispatch-1,0.05,17.30,15882.70,0.11,12
2026-08-16T19:01:19Z,robot-shop-shipping-1,0.09,578.70,15882.70,3.64,58
2026-08-16T19:01:19Z,robot-shop-ratings-1,0.0,55.69,15882.70,0.35,7
2026-08-16T19:01:19Z,robot-shop-catalogue-1,0.01,36.81,15882.70,0.23,11
2026-08-16T19:01:19Z,robot-shop-redis-1,0.09,7.50,15882.70,0.05,5
2026-08-16T19:01:19Z,robot-shop-rabbitmq-1,0.23,153.93,15882.70,0.97,77
2026-08-16T19:01:19Z,robot-shop-mysql-1,0.05,226.96,15882.70,1.43,38
2026-08-16T19:01:19Z,robot-shop-mongodb-1,0.42,114.17,15882.70,0.72,35
2026-08-16T19:01:19Z,ids,0.17,117.95,15882.70,0.74,20
2026-08-16T19:01:19Z,ddos,0.0,8.67,15882.70,0.05,3
2026-08-16T19:01:19Z,flash,0.0,7.45,15882.70,0.05,3
2026-08-16T19:01:19Z,shop_db,0.0,32.32,15882.70,0.2,6
2026-08-16T19:01:19Z,router,0.0,2.54,15882.70,0.02,2
2026-08-16T19:01:26Z,monitor,0.16,22.74,15882.70,0.14,21
2026-08-16T19:01:26Z,robot-shop-web-1,0.0,41.99,15882.70,0.26,30
2026-08-16T19:01:26Z,robot-shop-cart-1,0.01,64.32,15882.70,0.4,11
2026-08-16T19:01:26Z,robot-shop-user-1,0.01,38.32,15882.70,0.24,11
2026-08-16T19:01:26Z,robot-shop-payment-1,0.0,56.70,15882.70,0.36,3
2026-08-16T19:01:26Z,robot-shop-dispatch-1,0.02,17.15,15882.70,0.11,12
2026-08-16T19:01:26Z,robot-shop-shipping-1,0.13,578.32,15882.70,3.64,58
2026-08-16T19:01:26Z,robot-shop-ratings-1,0.0,54.63,15882.70,0.34,7
2026-08-16T19:01:26Z,robot-shop-catalogue-1,0.01,37.01,15882.70,0.23,11
2026-08-16T19:01:26Z,robot-shop-redis-1,0.1,7.50,15882.70,0.05,5
2026-08-16T19:01:26Z,robot-shop-rabbitmq-1,0.68,154.55,15882.70,0.97,77
2026-08-16T19:01:26Z,robot-shop-mysql-1,0.05,226.47,15882.70,1.43,38
